799.509
791.781
776.003
767.638
746.934
737.954
724.926
717.475
683.672
673.216
658.261
649.682
629.238
619.67
603.444
594.757
532.366
525.731
510.08
501.509
478.762
467.584
454.305
445.633
412.507
405.796
391.694
382.535
359.137
350.451
336.851
329.337
237.605
228.2
215.159
205.118
187.6
180.465
174.381
169.032
153.409
150.28
144.549
141.405
132.64
131.114
122.699
121.753
103.461
101.044
94.873
96.346
88.386
88.604
84.71
80.182
74.867
71.575
71.002
69.466
63.306
62.024
60.592
55.772
39.361
42.107
38.386
36.774
34.357
31.389
31.485
28.893
26.794
26.523
23.993
22.857
23.971
22.688
20.036
20.809
19.996
21.701
20.695
20.62
22.601
21.534
20.784
21.231
19.568
21.313
22.929
19.397
23.165
21.437
20.732
21.991
21.251
18.778
21.37
19.393
20.495
21.768
20.281
22.065
20.476
19.425
18.594
19.441
18.522
19.371
20.356
18.58
21.121
21.414
18.262
19.697
20.024
19.001
21.42
22.307
18.494
20.393
19.64
19.211
20.347
19.506
18.056
21.785
